barra_mnemotecnico	barra_referencia_mnemotecnico	fecha	hora	costo_en_dolares	costo_en_pesos	nombre
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	14	31,34	24,03245	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	15	31,26	23,97111	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	16	31,26	23,97111	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	17	31,26	23,97111	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	18	30,99	23,76406	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	19	31,17	23,90209	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	20	34,56	26,50164	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	21	36,34	27,8666	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	22	36,8	28,21934	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	23	35,17	26,96941	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-10	24	32,59	24,99099	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	1	32,96	25,20418	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	2	33,29	25,45653	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	3	32,63	24,95183	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	4	32,98	25,21948	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	5	33,57	25,67064	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	6	33,46	25,58653	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	7	32,82	25,09713	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	8	32,5	24,85243	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	9	30,09	23,00952	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	10	29,87	22,84129	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	11	29,9	22,86423	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	12	30,53	23,34599	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	13	30,53	23,34599	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	14	28,44	21,74778	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	15	29,68	22,696	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	16	29,87	22,84129	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	17	30,3	23,17011	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	18	30,53	23,34599	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	19	30,23	23,11658	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	20	30,57	23,37657	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	21	31,94	24,4242	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	22	32,19	24,61537	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	23	32,24	24,65361	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-11	24	31,95	24,43185	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	1	32,54	24,88301	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	2	31,7	24,24067	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	3	31,14	23,81245	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	4	31,14	23,81245	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	5	31,14	23,81245	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	6	31,15	23,82009	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	7	30,78	23,53716	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	8	29,44	22,51247	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	9	25,95	19,84371	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	10	24,84	18,9949	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	11	27,18	20,78427	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	12	27,18	20,78427	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	13	29,24	22,35954	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	14	29,43	22,50483	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	15	29,43	22,50483	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	16	26,93	20,5931	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	17	24,06	18,39844	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	18	24,06	18,39844	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	19	27,36	20,92192	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	20	31,29	23,92715	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	21	32,11	24,5542	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	22	32,16	24,59243	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	23	32,16	24,59243	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-12	24	32,16	24,59243	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	1	32,48	24,83713	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	2	32,19	24,61537	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	3	31,79	24,3095	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	4	31,65	24,20244	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	5	31,65	24,20244	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	6	32,01	24,47773	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	7	32,88	25,14301	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	8	32,44	24,80654	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	9	30,35	23,20834	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	10	30,64	23,4301	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	11	31,4	24,01127	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	12	31,58	24,14891	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	13	31,73	24,26361	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	14	31,4	24,01127	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	15	31,59	24,15656	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	16	32,36	24,74537	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	17	32,62	24,94419	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	18	31,38	23,99597	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	19	33,24	25,4183	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	20	33,44	25,57123	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	21	36,6	27,98765	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	22	37,18	28,43117	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	23	37,18	28,43117	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-13	24	33,23	25,41065	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	1	33,26	25,62883	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	2	33,26	25,62883	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	3	33,26	25,62883	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	4	33,26	25,62883	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	5	33,54	25,84458	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	6	34,55	26,62285	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	7	34,55	26,62285	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	8	34,29	26,4225	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	9	30,42	23,44044	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	10	30,12	23,20927	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	11	30,67	23,63308	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	12	30,9	23,8103	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	13	30,97	23,86424	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	14	30,97	23,86424	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	15	30,97	23,86424	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	16	30,97	23,86424	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	17	30,97	23,86424	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	18	30,97	23,86424	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	19	31,78	24,4884	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	20	31,97	24,6348	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	21	43,98	33,88923	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	22	47,68	36,7403	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	23	47,68	36,7403	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-14	24	47,68	36,7403	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	1	37,91	29,48109	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	2	33,67	26,18381	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	3	33,23	25,84164	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	4	33,42	25,9894	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	5	34,11	26,52598	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	6	36,32	28,24461	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	7	41,89	32,57618	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	8	40,44	31,44857	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	9	30,86	23,99859	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	10	30,86	23,99859	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	11	30,86	23,99859	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	12	30,86	23,99859	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	13	30,85	23,99081	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	14	30,79	23,94415	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	15	30,85	23,99081	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	16	30,86	23,99859	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	17	30,86	23,99859	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	18	30,66	23,84306	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	19	32,56	25,32061	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	20	32,44	25,22729	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	21	34,03	26,46377	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	22	44,37	34,50477	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	23	44,61	34,69141	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-15	24	34,13	26,54154	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	1	36,86	28,46661	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	2	36,86	28,46661	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	3	36,86	28,46661	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	4	36,37	28,08819	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	5	36,86	28,46661	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	6	38,03	29,37019	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	7	38,26	29,54782	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	8	36,53	28,21175	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	9	27,55	21,27659	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	10	27,55	21,27659	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	11	28,38	21,91759	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	12	28,34	21,8867	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	13	28,16	21,74769	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	14	31,33	24,19585	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	15	32,01	24,721	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	16	32,0	24,71328	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	17	32,0	24,71328	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	18	32,98	25,47012	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	19	37,47	28,93771	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	20	37,52	28,97632	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	21	41,53	32,0732	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	22	40,65	31,39359	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	23	36,37	28,08819	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-16	24	36,18	27,94145	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	1	36,29	28,01624	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	2	35,34	27,28283	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	3	35,31	27,25967	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	4	35,72	27,5762	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	5	36,29	28,01624	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	6	37,73	29,12794	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	7	42,05	32,46302	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	8	41,29	31,87629	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	9	30,46	23,51542	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	10	30,45	23,5077	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	11	34,0	26,24834	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	12	37,67	29,08162	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	13	35,35	27,29055	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	14	33,57	25,91638	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	15	37,14	28,67245	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	16	37,67	29,08162	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	17	35,5	27,40636	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	18	31,88	24,61168	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	19	32,83	25,34509	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	20	38,26	29,5371	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	21	40,43	31,21236	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	22	52,27	40,35296	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	23	52,27	40,35296	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-17	24	51,82	40,00556	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	1	50,37	38,95414	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	2	42,35	32,7518	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	3	34,77	26,88973	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	4	32,62	25,227	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	5	32,62	25,227	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	6	32,62	25,227	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	7	32,14	24,85579	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	8	31,84	24,62378	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	9	30,06	23,2472	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	10	30,3	23,43281	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	11	30,7	23,74215	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	12	30,28	23,41734	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	13	30,13	23,30134	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	14	30,13	23,30134	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	15	30,13	23,30134	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	16	30,13	23,30134	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	17	30,13	23,30134	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	18	30,1	23,27814	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	19	31,11	24,05923	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	20	33,57	25,9617	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	21	34,96	27,03667	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	22	35,33	27,32281	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	23	35,27	27,27641	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-18	24	35,21	27,23001	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	1	35,87	27,74042	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	2	34,1	26,37158	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	3	32,83	25,38941	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	4	32,83	25,38941	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	5	32,83	25,38941	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	6	31,27	24,18297	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	7	29,38	22,72132	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	8	29,32	22,67492	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	9	27,81	21,50714	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	10	17,93	13,86634	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	11	26,79	20,71831	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	12	27,68	21,4066	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	13	27,52	21,28287	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	14	27,48	21,25193	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	15	27,68	21,4066	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	16	27,68	21,4066	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	17	27,68	21,4066	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	18	30,04	23,23173	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	19	31,41	24,29124	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	20	31,82	24,60832	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	21	33,55	25,94623	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	22	35,46	27,42335	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	23	35,46	27,42335	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-19	24	33,71	26,06997	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-20	1	33,31	25,76062	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-20	2	33,46	25,87663	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-20	3	32,76	25,33527	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-20	4	32,76	25,33527	BA S/E CUMBRES 220 KV BP1
BA01T035SE003T030	BA02T002SE032T002	2020-01-20	5	32,76	25,33527	BA S/E CUMBRES 220 KV BP1
